,seccion,titulo,fecha,resumen,autor,texto,url
10,pais,Sube en 23% los casos atendidos en la Fiscalía por trata de personas en Bolivia con relación al pasado año,2022-07-29T18:47:01-04:00,,ERBOL,"Entre el 1 de enero al 28 de julio, un total de 1.089 casos relacionados a los delitos trata, y tráfico de personas y delitos conexos fueron registrados en la Fiscalía en todo el país, es decir 250 (23%) más que en el mismo periodo de la gestión pasada.    Los datos fueron divulgados en el marco del “Día Mundial Contra la Trata de Personas”, que se recuerda cada 30 de julio. El Ministerio Público desarrolló ferias informativas en las nueve ciudades capitales con el objetivo de dar a conocer las modalidades de estos hechos delictivos y las formas de prevención. La directora de la Fiscalía Especializada en Delitos en Razón de Género y Juvenil, Daniela Cáceres, detaló que la principal incidencia se dio en el departamento de La Paz con 434 casos, seguido de Santa Cruz con 239, y en tercer lugar Cochabamba con 160. Con menor incidencia, Cáceres informó que Tarija registró 56 casos, Potosí 52, Oruro 52, Chuquisaca 38, Beni 34 y Pando 24.   “Nosotros creemos y estamos conscientes que el trabajo tiene que ser conjunto, no solamente las instituciones llamadas por ley”, señaló la funcionaria a tiempo de recomendar que los padres de familia con un factor “muy fundamental” para luchar contra este ilícito. El mayor índice de delitos es la trata de personas con 420 casos, le sigue la corrupción a niña, niño o adolescente con 238, sustracción de menor incapaz 186, pornografía 108, entre otros.   ",https://www.opinion.com.bo/articulo/pais/sube-23-casos-atendidos-fiscalia-trata-personas-bolivia-relacion-pasado-ano/20220729184701875155.html
11,pais,Educación advierte con sanciones para los colegios donde se instruya pasar clases virtuales,2022-07-29T18:03:36-04:00,,ERBOL,"Aquellas unidades educativas del país, ya sean fiscales o privadas, donde se haya instruido pasar clases virtuales desde el 1 de agosto serán pasibles a sanciones como descuentos debido a que se estableció que se debe retornar en la modalidad presencial, informó el viceministro de Educación Regular, Bartolomé Puma. “La disposición es para colegio fiscales, de convenio y privadas, o sea, todos deben trabajar en la modalidad presencial. Si algún colegio privado está incitando de esa manera quiere decir que va a ser los descuentos correspondientes”, sostuvo durante la entrevista en el programa La Tarde En Directo de ERBOL. La advertencia se dio luego de conocer que se difundieron comunicados de algunas unidades educativas que determinaron, desde este lunes, retomar las labores escolares pero bajo la modalidad virtual ante el incremento de contagios por el coronavirus.   Puma afirmó que un estudiante máximo puede estar entre 45 minutos o una hora frente al televisor o un dispositivo móvil, pasando clases, incluso, alertó que no se logra cumplir con todos los horarios establecidos para cada materia. Además dijo que para los próximos días se prevé la desescalada de contagios en todo el país en esta quinta ola.   ",https://www.opinion.com.bo/articulo/pais/educacion-advierte-sanciones-colegios-donde-instruya-pasar-clases-virtuales/20220729180336875151.html
12,pais,"Jhonny Fernández, en el corazón de la polémica: Richter lo ve racional y cívicos le dicen traidor",2022-07-29T14:57:19-04:00,"“Lo hemos dicho clarísimo. Si no quiere venir, que no venga. Lo importante es que quienes estamos luchando la tengamos clara de que no vamos a tener quien nos haga zancadillas"", advirtió Luis Fernando Camac",Erbol y Urgente.bo,"El alcalde de Santa Cruz, Jhonny Fernández, se encuentra bajo el foco de las críticas y también del apoyo. Las aguas están divididas con relación al Burgomaestre de la capital cruceña. El vocero presidencial, Jorge Richter, vio en Fernández un criterio “bastante racional” sobre el proceso censal y consideró que los liderazgos del oriente perdieron la “mística” de las movilizaciones que tenían en 2019.   En consonancia con su idea, el hecho de que busque primero el diálogo a diferencia de ir a las movilizaciones, no significa un “acercamiento” con el Gobierno, por lo que dijo que es un “error” pensar aquello debido a que cada autoridad tiene un pensamiento e ideología distintos. “(El Alcalde Fernández) tiene un criterio bastante racional respecto de cómo ha entendido que puede caminar el Censo y quiere participar y quiere poner sus técnicos y quiere colaborar con municipios de que le son cercanos acá en Santa Cruz”, sostuvo. Richter ponderó que durante la reunión que tuvo el presidente Luis Arce con los alcaldes, Fernández comprendió “de manera clara”, tras la explicación que se le dio, que “la mejor vía para tener un censo es dialogando”. El Vocero afirmó que las “medidas de fuerza no conducen a nada” y que el paro del 25 de julio no tuvo la convocatoria como en otras ocasiones. “Se ha perdido la mística que se tuvo hacia el 2019 en lo que significan movilizaciones. Esa mística se pierde y se extingue porque han restado las fuerzas, los liderazgos convocantes, no estando esos liderazgos convocantes, ya en el mismo nivel de poder de convocatoria y de ejercicio poder político, eso tiene resultados inmediatos”, sostuvo. El Alcalde cruceño no avaló el documento firmado mediante el que se convocó para este sábado a una cumbre departamental para analizar las medidas a seguir para conseguir que la administración de Arce retroceda en la decisión de llevar adelante el censo en 2024. Fernández rechazó nuevas convocatorias a paro. CRÍTICAS FUERTES Las principales instituciones políticas, cívicas y académicas de Santa Cruz habían mantenido una posición consensuada y única respecto al censo. Tras la reunión de los alcaldes, Fernández, fue centro de cuestionamientos ya que unos consideran que no peleó la posición definida por el Comité Interinstitucional y hubo quienes lo llamaron traidor. En ese contexto, este sábado habrá una nueva reunión de las instituciones cruceñas para adoptar medidas. Uno de los más duros en la crítica fue el presidente de la Asamblea Legislativa Departamental (ALD), Zvonko Matkovic Ribera, quien acusó de traidor a Fernández porque, en su criterio, avaló la suspensión de este censo. ""Que un paro categórico haya sido menospreciado de esa manera por las autoridades del municipio local, por el Alcalde, nos parece una falta de respeto"", señaló el legislador. Por la tarde, la Comisión ratificó el estado de emergencia permanente y convocó a una segunda cumbre departamental para este sábado. A la reunión acudió Jhonny, quien se retiró anticipadamente, no firmó el documento final y dijo que no apoyará un nuevo paro. Sectores como Creemos ven a Fernández ""alineado"" con el discurso del Gobierno. La cumbre se realizará el sábado a las 15.00 en el estadio de Destroyers. Además se determinó conformar una Comisión de Comunicación para diseñar estrategias de concientización sobre la importancia de la realización de un censo oportuno y transparente. Por su parte, Fernández cuestionó la falta de representatividad de instituciones en la reunión.  “Hay que invitar a todas las instituciones ¿Dónde están los empresarios privados, dónde está la Cainco, las federaciones de transportes, de gremiales, de artesanos?. No podemos seguir excluyendo a nadie”, dijo. La respuesta de Camacho no se dejó esperar.  “Lo hemos dicho clarísimo, si no quiere venir, que no venga. Lo importante es que quienes estamos luchando la tengamos clara de que no vamos a tener quien nos haga zancadillas, porque eso es lo peor. Si no va a hacer caso a lo que digan las instituciones, pues obviamente que no venga”, señaló el Gobernador. Aunque aún no hay una confirmación oficial, se conoce que el secretario de Fortalecimiento Institucional y Autonomías de la alcaldía cruceña, José Luis Santistevan, presentó su renuncia al cargo en las últimas horas. Santistevan era hasta hace poco uno de los colaboradores más estrechos y de alto perfil mediático de Jhonny. Asumió desde el inicio de la actual gestión. Había tenido un rol activo en el tema del Censo con estudios y cifras sobre cuánto perdía la ciudad por el desfase en el dato de población. El diputado de Creemos, Erwin Bazán, considera que el presunto alejamiento de Santistevan es la evidencia de que Jhonny ""negoció"" el censo con el MAS. ",https://www.opinion.com.bo/articulo/pais/jhonny-fernandez-centro-criticas-richter-ve-racional-civicos-dicen-traidor/20220729145719875131.html
13,pais,"Tras vivir un calvario y dormir en una carpa, Agustina vuelve a casa",2022-07-29T14:22:14-04:00,"“Gracias por ayudarme, gracias a todos los vecinos, gracias a lo que me han apoyado”, dijo, emocionada, la adulta mayor de 75 años",Erbol,"En medio de la alegría de vecinos, autoridades restituyeron este viernes su vivienda a Agustina Yujra, la adulta mayor de 75 años que fue echada de forma violenta hace dos semanas debido a una decisión judicial errónea. “Gracias por ayudarme, gracias a todos los vecinos, gracias a lo que me han apoyado”, dijo, emocionada, Agustina.  La señora fue desalojada el 13 de julio de su vivienda en Villa San Antonio, en un operativo en el que se desplazaron varios funcionarios, incluyendo los de la Policía y la Alcaldía de La Paz. La sacaron de su casa, a pesar de que vecinos, incluso, opusieron resistencia. Posteriormente se evidenció que el desalojo fue ejecutado de manera errónea y con evidentes irregularidades durante el desarrollo del proceso.  Según la Defensoría del Pueblo, el juez Fausto Calle Mamani admitió que incurrió en un error al ejecutar el mandamiento de desapoderamiento, aunque lo atribuyó a la mala fe de la parte demandante, pues su inmueble era otro. Entretanto, la adulta mayor se había instalado en una carpa, esperando justicia por su caso. Este viernes, luego de cumplirse los trámites judiciales, regresó a casa. “Me he comprado trabajando, no robando”, manifestó, a tiempo de pedir que, así como sacaron sus cosas de su domicilio, también se las repongan como estaban. La delegada defensorial, Mabel Martínez, pidió que este caso sirva para alertar de estafas a adultos mayores, a quienes les están quitando sus casas. El ministro de Gobierno, Eduardo Del Castillo, comprometió apoyo y seguridad a la señora. Además, anunció que se investigaría a los responsables, para evitar que este caso se repita. La Defensoría del Pueblo ya exigió la destitución del juez y la oficial de diligencias responsables del desalojo y que se investigue a los policías y funcionarios municipales, que participaron del mismo. ",https://www.opinion.com.bo/articulo/pais/vivir-calvario-dormir-carpa-agustina-vuelve-casa/20220729142214875129.html
14,pais,"El Tata culpa a Evo y Sacha por la ""masacre de Chaparina"" y anuncia que apelará, pero ""no ahora""",2022-07-29T12:08:28-04:00,"Quispe se mostró indignado con la condena a tres generales por los sucesos conflictivos y represivos de 2011. ""La Justicia me da asco"", excla",Redacción,"Rafael el Tata Quispe no está nada conforme con lo dictaminado por la Justicia con respecto a la condena que recibieron tres exjefes policiales (generales) tras lo sucedido en 2011 en Chaparina. Los tres fueron sentenciados a 2 años y 8 meses de privación de libertad, tras ser hallados culpables de los sucesos represivos que tuvieron lugar hace más de una década, cuando indígenas del Tipnis se encontraban protestando. En ese sentido, Quispe apuntó directo al expresidente Evo Morales y a Sacha Llorenti. Entonces, regía el mandato de Morales y Llorenti era su ministro de Gobierno. El Tata calificó la represión como una ""masacre"" e incluso observó que habría existido ""tentativa de feminicidio"". ""Se evidenció que la masacre de Chaparina ha sido ordenada por Evo Morales y Sacha Llorenti. En un momento propicio vamos a denunciar a Evo Morales y al señor Sacha Llorenti por esos hechos que sucedieron. No estamos conformes con la sentencia. Va a haber Chaparina I y Chaparina II, pero no en este momento. Si ahora hacemos la denuncia, los fiscales serviles van a rechazar"", dijo. ""Esa es la clase de Justicia que tenemos. El pueblo debe saber que se evidenció que sí ha ordenado Evo Morales, a través de Sacha Llorenti, la intervención"". Quispe expresó que siente ""asco"" por el funcionamiento del aparato judicial boliviano. ""La Justicia me da asco. Se evidenció en el proceso que hubo masacre, que sí hubo intento de feminicidio"". En ese entendido, adelantó que apelará la decisión judicial. ",https://www.opinion.com.bo/articulo/pais/el-tata/20220729120828875124.html
15,pais,"Chaparina: a 11 años de la represión, 3 generales son condenados a 2 años y 8 meses",2022-07-29T10:20:47-04:00,"Edwin Ponciano Durán y Henry Terrazas resultaron absueltos. El sexto acusado en este caso, el coronel Ricardo Cadima, falleció en el transcurso del proce",Erbol,"A 11 años de los hechos luctuosos de Chaparina, la Justicia sentenció a tres exjefes policiales responsables de la violenta intervención a la marcha de indígenas del Tipnis del 25 de septiembre de 2011.  El Tribunal Décima de Sentencia en lo Penal emitió la condena durante la madrugada de este viernes. De este modo, los tres uniformados recibieron sentencias, mientras que otras dos personas fueron absueltas.  El general Oscar Muñoz fue condenado a dos años y ocho meses de prisión en San Pedro. Ha sido apuntado como autor de los delitos de incumplimiento de deberes, allanamiento de domicilio, vejación y tortura, privación de libertad. El también general Luis Alberto Zapata recibió condena por allanamiento de domicilio, vejación y tortura, privación de libertad. También, la pena es de dos años y ocho meses.  Por último, Carlos Remberto Flores, también general, fue sentenciado a dos años y ocho meses por los delitos de vejaciones y torturas, además de privación de libertad. Edwin Ponciano Durán y Henry Terrazas resultaron absueltos. El sexto acusado en este caso, el coronel Ricardo Cadima, falleció en el transcurso del proceso. El juicio se inició en 2015, después de que la Fiscalía acusara a seis policías y liberara de culpa a otros denunciados, incluyendo al exministro Sacha Llorenti.    Esta causa surgió después de que el 25 de septiembre del 2011 un contingente policial reprimiera violetamente a los indígenas del Tipnis que marchaban en contra la construcción de una carretera por medio del parque nacional. El suceso luctuoso puso bajo el foco de las críticas al entonces gobierno de Evo Morales.
  ",https://www.opinion.com.bo/articulo/pais/chaparina-11-anos-represion/20220729102047875118.html
16,pais,Gobierno moviliza policías tras ataque de avasalladores,2022-07-29T00:00:58-04:00,,REDACCIÓN,"El ministro de Gobierno, Eduardo del Castillo, informó que ante los últimos hechos acaecidos en la comunidad de Pailitas, en Santa Cruz, donde se registró un herido de bala y ante posibles enfrentamientos, se movilizó a la Policía.  Las imágenes que fueron tomadas por un dron muestran el ataque al que fueron sometidos comunarios de la subcentral Pailitas por un grupo de avasalladores, que no quieren dejar los predios que tomaron de forma irregular e hirieron a una persona con el disparo de arma de fuego en el pecho y brazo. Omar Ramírez, secretario de Relaciones Internacionales de la Confederación Única de Trabajadores Campesinos de Bolivia (CSUTB), citado por Urgente.bo, pidió al Gobierno convocar a un diálogo para la solución del conflicto, teniendo en cuenta que hay un problema de tierras. De acuerdo con la denuncia de los campesinos, el grupo de avasalladores está conformado por al menos 200 personas que están armadas y que incluso quemaron 30 viviendas. Según El Deber, los líderes del grupo armado son Paulino Camacho y Ever Sixto Canaza, quienes hace no mucho tiempo agredieron y secuestraron a periodistas y policías en Las Londras, vecina de Pailitas. “Estamos movilizando decenas de vehículos policiales y cientos de efectivos del orden de los grupos especiales Daci, Utop y Delta con el fin de cumplir la orden fiscal y realizar una requisa general para dar con los implicados”, dijo. También advirtió que serán implacables para que se cumpla la ley y hechos como los suscitados ayer no vuelvan a repetirse.  ",https://www.opinion.com.bo/articulo/pais/gobierno-moviliza-policias-ataque-avasalladores/20220728225044875081.html
17,pais,Arce va a Sucre por 6 de agosto y Parada Militar será en Tarija,2022-07-29T00:00:37-04:00,,REDACCIÓN,"La sesión de la Asamblea Legislativa Plurinacional (ALP), por el 197 aniversario de la fundación de Bolivia, se realizará en la histórica Casa de la Libertad de la ciudad de Sucre, desde donde el presidente del Estado, Luis Arce Catacora, brindará su mensaje al país, y ante un grupo reducido de invitados por la pandemia del coronavirus. Entre tanto, la Parada Militar, el 7 de agosto, fue confirmada en el departamento de Tarija para conmemorar también la creación de las Fuerzas Armadas. La viceministra de Comunicación, Gabriela Alcón, indicó, según ABI, que ya se realizaron las reuniones de coordinación con las autoridades de la capital del Estado. Por su parte, la jefa de protocolo de Gobierno Departamental de Tarija, Griselda Márquez, señaló que se realizan las gestiones para los actos oficiales. ",https://www.opinion.com.bo/articulo/pais/arce-va-sucre-6-agosto-parada-militar-sera-tarija/20220728233518875109.html
18,pais,Arias bajo presión por ‘legalidad’ de mall tras incendio,2022-07-29T00:00:31-04:00,,REDACCIÓN,"El alcalde de La Paz, Iván Arias, se encuentra bajo presión tras el incendio de un edificio, el pasado lunes. Mientras el Gobierno le insta al burgomaestre a no convertirse en cómplice de su antecesor, Luis Revilla, y advierte con procesos tras revelarse irregularidades en la construcción, los socios y trabajadores buscan reactivar las actividades y amenazan. “No vamos a permitir que toquen el Mall, así tengamos que defender con nuestras vidas”, dijo Lucía Salazar, una de las socias del proyecto, durante una movilización y bloqueos que se realizó ayer en demanda de que les dejen trabajar. También rechazan las declaraciones del ministro de Obras Públicas, Édgar Montaño, quien afirmó que existe un litigio por el derecho propietario ya que el edificio se encuentra en terrenos estatales que pertenecen a la Empresa Nacional de Ferrocarriles (ENFE) y con una imputación. Salazar considera que hay un “atentado a la propiedad privada” y un desapego hacia La Paz por parte de la autoridad de Gobierno cuando su intención es aportar con recursos a engrandecer la región. De acuerdo con información de la Subalcaldía Centro de La Paz, la edificación no cuenta con planos aprobados, los dueños enfrentan 11 procesos y no pagan una deuda de 2 millones de bolivianos por una serie de multas. Más temprano, Montaño pidió al alcalde paceño resolver las irregularidades que desveló el incendio. Reprochó que pese a que esta edificación está en terrenos de ENFE y fue avalado en la gestión de Revilla, la actual administración no se percató de esto y permitió que siga la construcción. ",https://www.opinion.com.bo/articulo/pais/arias-presion-legalidad-mall-incendio/20220728224826875080.html
19,pais,Proyectan referendo sobre reforma judicial para 2023,2022-07-29T00:00:14-04:00,"Se tiene listo el nuevo texto normativo y cuatro preguntas que buscan abrir la Constitución, presupuesto, impulsar la justicia indígena y de p",REDACCIÓN/AGENCIAS,"El Grupo de Juristas Independientes presentó ayer ante el Tribunal Supremo Electoral (TSE) su propuesta de reforma judicial, mediante referendo constitucional, que incluye cuatro preguntas para que la población responda mediante voto popular, según ERBOL. Según uno de los impulsores de la propuesta, José Antonio Rivera, el TSE deberá proceder a la revisión de los documentos y remitir las preguntas al Tribunal Constitucional para su control y de pasar la revisión se entregará a los juristas los libros de registro que permitirán iniciar la recolección del millón y medio de firmas que se requieren (20% del padrón electoral) para la realización del referendo que está previsto que se realice el primer semestre de 2023. Los documentos incluyen las cuatro preguntas que se formularán en el referendo constitucional; el texto normativo de la propuesta de reforma parcial de la Constitución; y los fundamentos jurídicos.  PREGUNTAS  Sobre la base de que si está de acuerdo con reformar parcialmente la Constitución, se estructuraron las cuatro preguntas. La primera consulta es  para saber si se quiere “garantizar una justicia con jueces y magistrados independiente, imparciales, transformando radicalmente la selección y designación de estas autoridades, sobre la base de comprobación pública de la capacidad de la idoneidad y probidad de los postulantes”. La segunda es  para garantizar una asignación presupuestaria mínima, pero digna al Órgano Judicial con un 3% de todo el presupuesto general anualmente y que sea administrado por un Consejo de la Magistratura reinstitucionalizado. La tercera es para garantizar que las naciones y pueblos indígena originarios campesinos resuelvan sus conflictos jurídicos en el marco de aplicación de su derecho consuetudinario. La última es para crear la justicia de paz, con jueces de paz en cada barrio de la ciudades que puedan resolver de manera oportuna pronta y efectiva los conflictos menores, sobre la base de la equidad, evitando la retardación de justicia y evitando los gastos innecesarios. En caso de ser rechazado, la vía para la reforma es Asamblea Constituyente. ",https://www.opinion.com.bo/articulo/pais/proyectan-referendo-reforma-judicial-2023/20220728224415875078.html
20,avisos-necrologicos,Sr. José Antonio Saavedra Toledo,2022-07-29T20:01:38-04:00,,,"Nos adherimos al profundo dolor que embarga a la familia del que en vida fue:  Sr. José Antonio Saavedra Toledo QEPD  Hermano de nuestro fundador Edwin Saavedra Toledo, a quien acompañamos en estos momentos de profundo dolor, rogando al supremo creador concedaa toda su familia fortaleza y resiignación por tan irreparable pérdida Cochabamba, Julio 2022 ",https://www.opinion.com.bo/articulo/avisos-necrologicos/sr-jose-antonio-saavedra-toledo/20220729200138875173.html
21,avisos-necrologicos,DR. José Antonio Saavedra Toledo,2022-07-29T19:20:16-04:00,,,"TOYOSA CONDOLENCIAS Nos adherimos al profundo dolor que embarga a la familia del que en vida fue:  DR. JOSÉ ANTONIO SAAVEDRA TOLEDO QEPD Hermano de nuestro fundador Edwin Saavedra Toledo, a quien acompañamos en estos momentos de profundo dolor, rogando al supremo creador conceda a toda su familia fortaleza y resignación por tan irreparable pérdida.  Cochabamba, Julio de 2022 ",https://www.opinion.com.bo/articulo/avisos-necrologicos/dr-jose-antonio-saavedra-toledo/20220729192016875163.html
22,avisos-necrologicos,DR. José Antonio Saavedra Toledo,2022-07-29T19:12:43-04:00,,,"Con profunda tristeza participamos del sensible fallecimiento del que en vida fue: Dr. José Antonio Saavedra Toledo QEPD La esposa Helena Ramallo; Hijas: Daniela, Alejandra y Valeria; Hijo político; Carlos Eduardo; Hernamos; Rosario, Juan Carlos, Edwin e Inés Saavedra Toledo; nietas, sobrinas y demás familiares.  Será velado en el Salón La Capilla en la Avenida Gualberto Villarroel, la misa de cuerpo presente se realizará el 30 de julio a horas 10:00 y posterior traslado al Cementerio General Mausoleo Familia Saavedra Toledo.  Cochabamba, 29 Julio de 2022 ",https://www.opinion.com.bo/articulo/avisos-necrologicos/dr-jose-antonio-saavedra-toledo/20220729191243875160.html
